"tab_name","tab_desc","series","module","var","var_desc","analyzable","binary_ref_group","comment_var","version_date","is_comment","is_weight","is_questionnaire","is_ecological","is_binary","is_ordinal","categorical_ref_group","categorical_levels","N","age_range_low","age_range_high","age_median","female_N","female_pct","white_N","white_pct","mexican_N","mexican_pct","black_N","black_pct","other_hispanic_N","other_hispanic_pct","other_N","other_pct","series_num","category","sub_category"
"l06uas_c","Urinary Arsenics","2003-2004","laboratory","URXUAS","Urinary total Arsenic (ug/L)",1,NA,"URDUASLC","2009-11-13",0,0,0,0,0,NA,NA,NA,5133,6,85,28,2581,0.502824858757062,2106,0.410286382232612,1270,0.247418663549581,1397,0.272160529904539,145,0.0282485875706215,215,0.0418858367426456,3,"heavy metals",NA
"l06uas_c","Urinary Arsenics","2003-2004","laboratory","URXUAS3","Urinary Arsenous acid (ug/L)",1,NA,"URDUA3LC","2009-11-13",0,0,0,0,0,NA,NA,NA,5161,6,85,28,2601,0.503972098430537,2123,0.411354388684363,1273,0.246657624491378,1403,0.271846541367952,147,0.028482852160434,215,0.0416585932958729,3,"heavy metals",NA
"l06uas_c","Urinary Arsenics","2003-2004","laboratory","URXUAS5","Urinary Arsenic acid (ug/L)",1,NA,"URDUA5LC","2009-11-13",0,0,0,0,0,NA,NA,NA,5161,6,85,28,2601,0.503972098430537,2123,0.411354388684363,1273,0.246657624491378,1403,0.271846541367952,147,0.028482852160434,215,0.0416585932958729,3,"heavy metals",NA
"l06uas_c","Urinary Arsenics","2003-2004","laboratory","URXUAB","Urinary Arsenobetaine (ug/L)",1,NA,"URDUABLC","2009-11-13",0,0,0,0,0,NA,NA,NA,5161,6,85,28,2601,0.503972098430537,2123,0.411354388684363,1273,0.246657624491378,1403,0.271846541367952,147,0.028482852160434,215,0.0416585932958729,3,"heavy metals",NA
"l06uas_c","Urinary Arsenics","2003-2004","laboratory","URXUAC","Urinary Arsenocholine (ug/L)",1,NA,"URDUACLC","2009-11-13",0,0,0,0,0,NA,NA,NA,5161,6,85,28,2601,0.503972098430537,2123,0.411354388684363,1273,0.246657624491378,1403,0.271846541367952,147,0.028482852160434,215,0.0416585932958729,3,"heavy metals",NA
"l06uas_c","Urinary Arsenics","2003-2004","laboratory","URXUDMA","Urinary Dimethylarsonic acid (ug/L)",1,NA,"URDUDALC","2009-11-13",0,0,0,0,0,NA,NA,NA,5161,6,85,28,2601,0.503972098430537,2123,0.411354388684363,1273,0.246657624491378,1403,0.271846541367952,147,0.028482852160434,215,0.0416585932958729,3,"heavy metals",NA
"l06uas_c","Urinary Arsenics","2003-2004","laboratory","URXUMMA","Urinary Monomethylacrsonic acid (ug/L)",1,NA,"URDUMMAL","2009-11-13",0,0,0,0,0,NA,NA,NA,5160,6,85,28,2601,0.50406976744186,2122,0.411240310077519,1273,0.246705426356589,1403,0.271899224806202,147,0.0284883720930233,215,0.0416666666666667,3,"heavy metals",NA
"l06uas_c","Urinary Arsenics","2003-2004","laboratory","URXUTM","Urinary Trimethylarsine Oxide (ug/L)",1,NA,"URDUTMLC","2009-11-13",0,0,0,0,0,NA,NA,NA,5161,6,85,28,2601,0.503972098430537,2123,0.411354388684363,1273,0.246657624491378,1403,0.271846541367952,147,0.028482852160434,215,0.0416585932958729,3,"heavy metals",NA
"l06uhg_c","Urinary Mercury","2003-2004","laboratory","URXUHG","Mercury, urine (ng/mL)",1,NA,"URDUHGLC","2009-11-13",0,0,0,0,0,NA,NA,NA,8824,6,85,27,6288,0.71260199456029,3504,0.397098821396192,2396,0.271532184950136,2199,0.249206708975521,367,0.0415911151405258,358,0.0405711695376247,3,"heavy metals",NA
"l06uio_c","Urine Iodine","2003-2004","laboratory","URXUIO","Iodine, urine (ng/mL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,8012,6,85,27,4202,0.524463305042436,3307,0.412755866200699,2040,0.254618072890664,2033,0.253744383424863,288,0.035946080878682,344,0.0429355966050924,3,"heavy metals",NA
"l06vid_c","Vitamin D (ng/mL)","2003-2004","laboratory","LBXVID","Vitamin D (ng/mL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,24407,1,85,25,12482,0.511410660875978,10114,0.41438931454091,6236,0.255500471176302,6166,0.252632441512681,873,0.0357684270905888,1018,0.0417093456795182,3,"nutrients","vitamin D"
"l06vit_c","Vitamin C","2003-2004","laboratory","LBXVIC","Vitamin C (mg/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,14579,6,85,29,7424,0.509225598463543,6089,0.417655531929488,3628,0.248851087180191,3784,0.259551409561698,447,0.0306605391316277,631,0.0432814321969957,3,"nutrients","vitamin C"
"l09_c","Herpes I and II","2003-2004","laboratory","LBXHE1","Herpes I",1,2,NA,"2009-11-13",0,0,0,0,1,NA,NA,NA,15400,14,49,24,8057,0.523181818181818,5689,0.369415584415584,4482,0.291038961038961,3920,0.254545454545455,693,0.045,616,0.04,3,"viral infection",NA
"l09_c","Herpes I and II","2003-2004","laboratory","LBXHE2","Herpes II",1,2,NA,"2009-11-13",0,0,0,0,1,NA,NA,NA,11297,18,49,30,6046,0.535186332654687,4629,0.409754802159865,3064,0.271222448437638,2603,0.230415154465787,535,0.0473577055855537,466,0.0412498893511552,3,"viral infection",NA
"l10_c","Glycohemoglobin","2003-2004","laboratory","LBXGH","Glycohemoglobin (%)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,26436,12,85,34,13641,0.516000907852928,11235,0.424988651838402,6916,0.261612952035104,6220,0.235285217128159,1074,0.0406264185201997,991,0.0374867604781359,3,"biochemistry",NA
"l10am_c","Plasma Glucose","2003-2004","laboratory","LBXGLU","Glucose, plasma (mg/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,12773,12,85,34,6526,0.510921474986299,5435,0.425506928677679,3312,0.259296954513427,3032,0.237375714397557,499,0.0390667814922101,495,0.0387536209191263,3,"biochemistry",NA
"l10am_c","Plasma Glucose","2003-2004","laboratory","LBXCPSI","C-peptide: SI(nmol/L)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,9501,12,85,34,4846,0.510051573518577,4052,0.426481423008104,2536,0.266919271655615,2171,0.228502262919693,395,0.0415745710977792,347,0.0365224713188085,3,"biochemistry",NA
"l10am_c","Plasma Glucose","2003-2004","laboratory","LBXIN","Insulin (uU/mL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,12581,12,85,34,6404,0.509021540418091,5372,0.426993084810428,3274,0.260233685716557,2964,0.235593355059216,488,0.0387886495509101,483,0.0383912248628885,3,"hormone",NA
"l11_c","C-Reactive Protein","2003-2004","laboratory","LBXCRP","C-reactive protein(mg/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,32329,1,85,24,16526,0.51118191097776,12785,0.395465371647747,8903,0.275387423056698,8015,0.24791982430635,1336,0.0413251260478208,1290,0.0399022549413839,3,"biochemistry",NA
"l11_c","C-Reactive Protein","2003-2004","laboratory","LBXBAP","Bone alkaline phosphotase (ug/L)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,18834,8,85,26,9459,0.502230009557184,7386,0.392163109270468,5268,0.279706913029627,4617,0.245141764893278,880,0.0467240097695657,683,0.0362642030370606,3,"biochemistry",NA
"l11_c","C-Reactive Protein","2003-2004","laboratory","LBXPT21","Parathyroid Hormone(Elecys method) pg/mL",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,14690,6,85,29,7483,0.509394145677332,6134,0.417562968005446,3664,0.249421375085092,3809,0.25929203539823,449,0.0305650102110279,634,0.0431586113002042,3,"hormone",NA
"l11psa_c","Prostate-specific Antigen","2003-2004","laboratory","LBXP1","PSA. total (ng/mL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,4022,40,85,59,0,0,2292,0.569865738438588,745,0.185231228244654,755,0.187717553455992,116,0.0288413724515167,114,0.0283441074092491,3,"biochemistry",NA
"l11psa_c","Prostate-specific Antigen","2003-2004","laboratory","LBXP2","PSA, free (ng/mL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,4022,40,85,59,0,0,2292,0.569865738438588,745,0.185231228244654,755,0.187717553455992,116,0.0288413724515167,114,0.0283441074092491,3,"biochemistry",NA
"l11psa_c","Prostate-specific Antigen","2003-2004","laboratory","LBDP3","Prostate specific antigen ratio (%)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,4022,40,85,59,0,0,2292,0.569865738438588,745,0.185231228244654,755,0.187717553455992,116,0.0288413724515167,114,0.0283441074092491,3,"biochemistry",NA
"l13_c","Total Cholesterol","2003-2004","laboratory","LBXTC","Total Cholesterol (mg/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,30850,3,85,26,15764,0.510988654781199,12355,0.400486223662885,8419,0.27290113452188,7604,0.246482982171799,1264,0.0409724473257699,1208,0.0391572123176661,3,"biochemistry",NA
"l13_c","Total Cholesterol","2003-2004","laboratory","LBDHDD","Direct HDL-Cholesterol (mg/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,15133,3,85,27,7698,0.508689618714069,6257,0.413467256988039,3779,0.249719156809621,3960,0.261679772682218,473,0.031256195070376,664,0.0438776184497456,3,"biochemistry",NA
"l13am_c","Triglycerides","2003-2004","laboratory","LBXTR","Triglyceride (mg/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,14260,3,85,29,7234,0.507293127629734,5807,0.407223001402525,3812,0.267321178120617,3525,0.247194950911641,557,0.0390603085553997,559,0.0392005610098177,3,"biochemistry",NA
"l13am_c","Triglycerides","2003-2004","laboratory","LBDLDL","LDL-cholesterol (mg/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,13458,3,85,28,6865,0.510105513449249,5486,0.407638579283697,3605,0.267870411651063,3317,0.246470500817358,514,0.0381928964184871,536,0.0398276118293952,3,"biochemistry",NA
"l16_c","Urinary Albumin and Creatinine","2003-2004","laboratory","URXUCRSI","Creatinine, urine (umol/L)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,23718,6,85,27,12182,0.5136183489333,9405,0.396534277763724,6575,0.277215616831099,5816,0.245214604941395,1030,0.0434269331309554,892,0.0376085673328274,3,"biochemistry",NA
"l16_c","Urinary Albumin and Creatinine","2003-2004","laboratory","URXUMA","Albumin, urine (ug/mL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,31562,6,85,27,16211,0.513623978201635,12531,0.397028071731829,8580,0.27184589062797,7927,0.251156453963627,1267,0.0401432101894683,1257,0.0398263734871047,3,"biochemistry",NA
"l16_c","Urinary Albumin and Creatinine","2003-2004","laboratory","URXUMASI","Albumin, urine (mg/L) SI",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,23719,6,85,27,12182,0.513596694632995,9405,0.396517559762216,6576,0.277246089632784,5816,0.245204266621696,1030,0.0434251022387116,892,0.0376069817445929,3,"biochemistry",NA
"l17_c","Toxoplasma","2003-2004","laboratory","LBXTO1","Toxoplasma (IgG)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,15960,6,49,18,8229,0.515601503759399,5373,0.336654135338346,4917,0.308082706766917,4307,0.269862155388471,735,0.0460526315789474,628,0.0393483709273183,3,"bacterial infection",NA
"l17_c","Toxoplasma","2003-2004","laboratory","LBXTO2","Toxoplasma (IgM)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,1626,6,49,28,774,0.476014760147601,426,0.261992619926199,573,0.35239852398524,403,0.247847478474785,164,0.100861008610086,60,0.03690036900369,3,"bacterial infection",NA
"l19_c","Measles, Rubella, and Varicella","2003-2004","laboratory","LBXME","Measles",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,16050,6,49,18,8275,0.515576323987539,5394,0.33607476635514,4947,0.308224299065421,4337,0.270218068535826,740,0.0461059190031153,632,0.0393769470404984,3,"bacterial infection",NA
"l19_c","Measles, Rubella, and Varicella","2003-2004","laboratory","LBDRUIU","Rubella international units",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,16050,6,49,18,8275,0.515576323987539,5394,0.33607476635514,4947,0.308224299065421,4337,0.270218068535826,740,0.0461059190031153,632,0.0393769470404984,3,"bacterial infection",NA
"l19_c","Measles, Rubella, and Varicella","2003-2004","laboratory","LBXVAR","Varicella",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,16050,6,49,18,8275,0.515576323987539,5394,0.33607476635514,4947,0.308224299065421,4337,0.270218068535826,740,0.0461059190031153,632,0.0393769470404984,3,"bacterial infection",NA
"l20_c","Lead Dust","2003-2004","laboratory","LBXDFS","Floor, GFAAS (ug/sq.ft.)",1,NA,"LBDDFSLC","2009-11-13",0,0,0,0,0,NA,NA,NA,3228,1,5,2,1588,0.491945477075589,992,0.30731102850062,1009,0.312577447335812,862,0.267038413878563,178,0.0551425030978934,187,0.0579306071871128,3,"heavy metals",NA
"l20_c","Lead Dust","2003-2004","laboratory","LBXDFSF","Floor, FAAS (ug/sq. ft.)",1,NA,"LBDD3LC","2009-11-13",0,0,0,1,0,NA,NA,NA,212,1,5,2,96,0.452830188679245,43,0.202830188679245,50,0.235849056603774,98,0.462264150943396,16,0.0754716981132075,5,0.0235849056603774,3,"heavy metals","lead dust"
"l20_c","Lead Dust","2003-2004","laboratory","LBDDWS","Window, FAAS (ug/sq. ft.)",1,NA,"LBDDWSLC","2009-11-13",0,0,0,1,0,NA,NA,NA,2664,1,5,2,1294,0.485735735735736,803,0.301426426426426,819,0.307432432432432,760,0.285285285285285,137,0.0514264264264264,145,0.0544294294294294,3,"heavy metals","lead dust"
"l24eph_c","Environmental Phenols","2003-2004","laboratory","URXBPH","Urinary Bisphenol A (ng/mL)",1,NA,"URDBPHLC","2009-11-13",0,0,0,0,0,NA,NA,NA,5065,6,85,27,2566,0.506614017769003,2113,0.417176702862784,1250,0.246791707798618,1313,0.259230009871668,154,0.0304047384007897,235,0.0463968410661402,3,"phenols",NA
"l24eph_c","Environmental Phenols","2003-2004","laboratory","URXBP3","Urinary Benzophenone-3 (ng/mL)",1,NA,"URDBP3LC","2009-11-13",0,0,0,0,0,NA,NA,NA,5065,6,85,27,2566,0.506614017769003,2113,0.417176702862784,1250,0.246791707798618,1313,0.259230009871668,154,0.0304047384007897,235,0.0463968410661402,3,"phenols",NA
"l24eph_c","Environmental Phenols","2003-2004","laboratory","URX4TO","Urinary 4-tert-octyl phenol (ng/mL)",1,NA,"URD4TOLC","2009-11-13",0,0,0,0,0,NA,NA,NA,5065,6,85,27,2566,0.506614017769003,2113,0.417176702862784,1250,0.246791707798618,1313,0.259230009871668,154,0.0304047384007897,235,0.0463968410661402,3,"phenols",NA
"l24eph_c","Environmental Phenols","2003-2004","laboratory","URXTRS","Urinary Triclosan (ng/mL)",1,NA,"URDTRSLC","2009-11-13",0,0,0,0,0,NA,NA,NA,5065,6,85,27,2566,0.506614017769003,2113,0.417176702862784,1250,0.246791707798618,1313,0.259230009871668,154,0.0304047384007897,235,0.0463968410661402,3,"pesticides","phenols"
"l24pfc_c","Polyfluorochemicals Compounds","2003-2004","laboratory","LBXPFOA","Perfluorooctanoic acid",1,NA,"LBDPFOAL","2009-11-13",0,0,0,0,0,NA,NA,NA,5805,12,85,34,2948,0.507838070628768,2415,0.416020671834625,1575,0.271317829457364,1385,0.238587424633936,228,0.0392764857881137,202,0.0347975882859604,3,"polyflourochemicals",NA
"l24pfc_c","Polyfluorochemicals Compounds","2003-2004","laboratory","LBXPFOS","Perfluorooctane sulfonic acid",1,NA,"LBDPFOSL","2009-11-13",0,0,0,0,0,NA,NA,NA,5805,12,85,34,2948,0.507838070628768,2415,0.416020671834625,1575,0.271317829457364,1385,0.238587424633936,228,0.0392764857881137,202,0.0347975882859604,3,"polyflourochemicals",NA
"l24pfc_c","Polyfluorochemicals Compounds","2003-2004","laboratory","LBXPFHS","Perfluorohexane sulfonic acid",1,NA,"LBDPFHSL","2009-11-13",0,0,0,0,0,NA,NA,NA,5805,12,85,34,2948,0.507838070628768,2415,0.416020671834625,1575,0.271317829457364,1385,0.238587424633936,228,0.0392764857881137,202,0.0347975882859604,3,"polyflourochemicals",NA
"l24pfc_c","Polyfluorochemicals Compounds","2003-2004","laboratory","LBXEPAH","2-(N-ethyl-PFOSA) acetate",1,NA,"LBDEPAHL","2009-11-13",0,0,0,0,0,NA,NA,NA,5805,12,85,34,2948,0.507838070628768,2415,0.416020671834625,1575,0.271317829457364,1385,0.238587424633936,228,0.0392764857881137,202,0.0347975882859604,3,"polyflourochemicals",NA
"l24pfc_c","Polyfluorochemicals Compounds","2003-2004","laboratory","LBXMPAH","2-(N-methyl-PFOSA) acetate",1,NA,"LBDMPAHL","2009-11-13",0,0,0,0,0,NA,NA,NA,5805,12,85,34,2948,0.507838070628768,2415,0.416020671834625,1575,0.271317829457364,1385,0.238587424633936,228,0.0392764857881137,202,0.0347975882859604,3,"polyflourochemicals",NA
"l24pfc_c","Polyfluorochemicals Compounds","2003-2004","laboratory","LBXPFDE","Perfluorodecanoic acid",1,NA,"LBDPFDEL","2009-11-13",0,0,0,0,0,NA,NA,NA,5805,12,85,34,2948,0.507838070628768,2415,0.416020671834625,1575,0.271317829457364,1385,0.238587424633936,228,0.0392764857881137,202,0.0347975882859604,3,"polyflourochemicals",NA
"l24pfc_c","Polyfluorochemicals Compounds","2003-2004","laboratory","LBXPFBS","Perfluorobutane sulfonic acid",1,NA,"LBDPFBSL","2009-11-13",0,0,0,0,0,NA,NA,NA,4214,12,85,35,2113,0.501423825344091,1889,0.448267679164689,984,0.233507356430944,1069,0.253678215472235,123,0.0291884195538681,149,0.0353583293782629,3,"polyflourochemicals",NA
"l24pfc_c","Polyfluorochemicals Compounds","2003-2004","laboratory","LBXPFHP","Perfluoroheptanoic acid",1,NA,"LBDPFHPL","2009-11-13",0,0,0,0,0,NA,NA,NA,5805,12,85,34,2948,0.507838070628768,2415,0.416020671834625,1575,0.271317829457364,1385,0.238587424633936,228,0.0392764857881137,202,0.0347975882859604,3,"polyflourochemicals",NA
"l24pfc_c","Polyfluorochemicals Compounds","2003-2004","laboratory","LBXPFNA","Perfluorononanoic acid",1,NA,"LBDPFNAL","2009-11-13",0,0,0,0,0,NA,NA,NA,5805,12,85,34,2948,0.507838070628768,2415,0.416020671834625,1575,0.271317829457364,1385,0.238587424633936,228,0.0392764857881137,202,0.0347975882859604,3,"polyflourochemicals",NA
"l24pfc_c","Polyfluorochemicals Compounds","2003-2004","laboratory","LBXPFSA","Perfluorooctane sulfonamide",1,NA,"LBDPFSAL","2009-11-13",0,0,0,0,0,NA,NA,NA,5805,12,85,34,2948,0.507838070628768,2415,0.416020671834625,1575,0.271317829457364,1385,0.238587424633936,228,0.0392764857881137,202,0.0347975882859604,3,"polyflourochemicals",NA
"l24pfc_c","Polyfluorochemicals Compounds","2003-2004","laboratory","LBXPFUA","Perfluoroundecanoic acid",1,NA,"LBDPFUAL","2009-11-13",0,0,0,0,0,NA,NA,NA,5805,12,85,34,2948,0.507838070628768,2415,0.416020671834625,1575,0.271317829457364,1385,0.238587424633936,228,0.0392764857881137,202,0.0347975882859604,3,"polyflourochemicals",NA
"l24pfc_c","Polyfluorochemicals Compounds","2003-2004","laboratory","LBXPFDO","Perfluorododecanoic acid",1,NA,"LBDPFDOL","2009-11-13",0,0,0,0,0,NA,NA,NA,5805,12,85,34,2948,0.507838070628768,2415,0.416020671834625,1575,0.271317829457364,1385,0.238587424633936,228,0.0392764857881137,202,0.0347975882859604,3,"polyflourochemicals",NA
"l24ph_c","Urinary Phthalates","2003-2004","laboratory","URXMBP","Mono-n-butyl phthalate",1,NA,"URDMBPLC","2009-11-13",0,0,0,0,0,NA,NA,NA,10476,6,85,27,5370,0.512600229095074,4217,0.40253913707522,2780,0.26536846124475,2640,0.252004581901489,422,0.0402825505918289,417,0.0398052691867125,3,"phthalates",NA
"l24ph_c","Urinary Phthalates","2003-2004","laboratory","URXMCP","Mono-cyclohexyl phthalate",1,NA,"URDMCPLC","2009-11-13",0,0,0,0,0,NA,NA,NA,10476,6,85,27,5370,0.512600229095074,4217,0.40253913707522,2780,0.26536846124475,2640,0.252004581901489,422,0.0402825505918289,417,0.0398052691867125,3,"phthalates",NA
"l24ph_c","Urinary Phthalates","2003-2004","laboratory","URXMEP","Mono-ethyl phthalate",1,NA,"URDMEPLC","2009-11-13",0,0,0,0,0,NA,NA,NA,10471,6,85,27,5366,0.512462993028364,4213,0.402349345812243,2779,0.265399675293668,2640,0.25212491643587,422,0.0403017858848248,417,0.0398242765733932,3,"phthalates",NA
"l24ph_c","Urinary Phthalates","2003-2004","laboratory","URXMHP","Mono-(2-ethyl)-hexyl phthalate",1,NA,"URDMHPLC","2009-11-13",0,0,0,0,0,NA,NA,NA,10476,6,85,27,5370,0.512600229095074,4217,0.40253913707522,2780,0.26536846124475,2640,0.252004581901489,422,0.0402825505918289,417,0.0398052691867125,3,"phthalates",NA
"l24ph_c","Urinary Phthalates","2003-2004","laboratory","URXMNP","Mono-isononyl phthalate",1,NA,"URDMNPLC","2009-11-13",0,0,0,0,0,NA,NA,NA,10476,6,85,27,5370,0.512600229095074,4217,0.40253913707522,2780,0.26536846124475,2640,0.252004581901489,422,0.0402825505918289,417,0.0398052691867125,3,"phthalates",NA
"l24ph_c","Urinary Phthalates","2003-2004","laboratory","URXMOP","Mono-n-octyl phthalate",1,NA,"URDMOPLC","2009-11-13",0,0,0,0,0,NA,NA,NA,10476,6,85,27,5370,0.512600229095074,4217,0.40253913707522,2780,0.26536846124475,2640,0.252004581901489,422,0.0402825505918289,417,0.0398052691867125,3,"phthalates",NA
"l24ph_c","Urinary Phthalates","2003-2004","laboratory","URXMZP","Mono-benzyl phthalate",1,NA,"URDMZPLC","2009-11-13",0,0,0,0,0,NA,NA,NA,10476,6,85,27,5370,0.512600229095074,4217,0.40253913707522,2780,0.26536846124475,2640,0.252004581901489,422,0.0402825505918289,417,0.0398052691867125,3,"phthalates",NA
"l24ph_c","Urinary Phthalates","2003-2004","laboratory","URXMNM","Mono-n-methyl phthalate",1,NA,"URDMNMLC","2009-11-13",0,0,0,0,0,NA,NA,NA,7935,6,85,27,4044,0.509640831758034,3321,0.418525519848771,1966,0.247763074984247,2048,0.258097038437303,268,0.0337744171392565,332,0.0418399495904222,3,"phthalates",NA
"l24ph_c","Urinary Phthalates","2003-2004","laboratory","URXMC1","Mono-(3-carboxypropyl) phthalate",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,7935,6,85,27,4044,0.509640831758034,3321,0.418525519848771,1966,0.247763074984247,2048,0.258097038437303,268,0.0337744171392565,332,0.0418399495904222,3,"phthalates",NA
"l24ph_c","Urinary Phthalates","2003-2004","laboratory","URXMHH","Mono-(2-ethyl-5-hydroxyhexyl) phthalate",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,7935,6,85,27,4044,0.509640831758034,3321,0.418525519848771,1966,0.247763074984247,2048,0.258097038437303,268,0.0337744171392565,332,0.0418399495904222,3,"phthalates",NA
"l24ph_c","Urinary Phthalates","2003-2004","laboratory","URXMOH","Mono-(2-ethyl-5-oxohexl) phthalate",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,7935,6,85,27,4044,0.509640831758034,3321,0.418525519848771,1966,0.247763074984247,2048,0.258097038437303,268,0.0337744171392565,332,0.0418399495904222,3,"phthalates",NA
"l24ph_c","Urinary Phthalates","2003-2004","laboratory","URXMIB","Mono-isobutyl phthalate",1,NA,"URDMIBLC","2009-11-13",0,0,0,0,0,NA,NA,NA,7935,6,85,27,4044,0.509640831758034,3321,0.418525519848771,1966,0.247763074984247,2048,0.258097038437303,268,0.0337744171392565,332,0.0418399495904222,3,"phthalates",NA
